patient_num,z,x,y
118,48,102,0
118,48,102,51
118,48,102,102
118,48,102,153
118,48,102,204
118,48,102,255
118,48,153,0
118,48,153,51
118,48,153,102
118,48,153,153
118,48,153,204
118,48,204,0
118,48,204,51
118,48,204,102
118,48,204,153
118,48,204,204
118,48,255,0
118,48,255,51
118,48,255,102
118,48,255,153
118,48,255,204
118,60,0,0
118,60,0,51
118,60,0,102
118,60,0,153
118,60,0,204
118,60,0,255
118,60,51,0
118,60,51,51
118,60,51,102
118,60,51,153
118,60,51,204
118,60,51,255
118,60,102,0
118,60,102,51
118,60,102,102
118,60,102,153
118,60,102,204
118,60,102,255
118,60,153,0
118,60,153,51
118,60,153,102
118,60,153,153
118,60,153,204
118,60,153,255
118,60,204,0
118,60,204,51
118,60,204,102
118,60,204,153
118,60,204,204
118,60,204,255
118,60,255,0
118,60,255,51
118,60,255,102
118,60,255,153
118,60,255,204
118,60,255,255
118,72,0,0
118,72,0,51
118,72,0,102
118,72,0,153
118,72,0,204
118,72,0,255
118,72,51,0
118,72,51,51
118,72,51,102
118,72,51,153
118,72,51,204
118,72,51,255
118,72,102,0
118,72,102,51
118,72,102,102
118,72,102,153
118,72,102,204
118,72,102,255
118,72,153,0
118,72,153,51
118,72,153,102
118,72,153,153
118,72,153,204
118,72,153,255
118,72,204,0
118,72,204,51
118,72,204,102
118,72,204,153
118,72,204,204
118,72,204,255
118,72,255,0
118,72,255,51
118,72,255,102
118,72,255,153
118,72,255,204
118,72,255,255
118,84,0,0
118,84,0,51
118,84,0,102
118,84,0,153
118,84,0,204
118,84,0,255
118,84,51,0
118,84,51,51
118,84,51,102
118,84,51,153
118,84,51,204
118,84,51,255
118,84,102,0
118,84,102,51
118,84,102,102
118,84,102,153
118,84,102,204
118,84,102,255
118,84,153,0
118,84,153,51
118,84,153,102
118,84,153,153
118,84,153,204
118,84,153,255
118,84,204,0
118,84,204,51
118,84,204,102
118,84,204,153
118,84,204,204
118,84,204,255
118,84,255,0
118,84,255,51
118,84,255,102
118,84,255,153
118,84,255,204
118,84,255,255
118,96,0,0
118,96,0,51
118,96,0,102
118,96,0,153
118,96,0,204
118,96,0,255
118,96,51,0
118,96,51,51
118,96,51,102
118,96,51,153
118,96,51,204
118,96,51,255
118,96,102,0
118,96,102,51
118,96,102,102
118,96,102,153
118,96,102,204
118,96,102,255
118,96,153,0
118,96,153,51
118,96,153,102
118,96,153,153
118,96,153,204
118,96,153,255
118,96,204,0
118,96,204,51
118,96,204,102
118,96,204,153
118,96,204,204
118,96,204,255
118,96,255,0
118,96,255,51
118,96,255,102
118,96,255,153
118,96,255,204
118,96,255,255
118,108,0,0
118,108,0,51
118,108,0,102
118,108,0,153
118,108,0,204
118,108,0,255
118,108,51,0
118,108,51,51
118,108,51,102
118,108,51,153
118,108,51,204
118,108,51,255
118,108,102,0
118,108,102,51
118,108,102,102
118,108,102,153
118,108,102,204
118,108,102,255
118,108,153,0
118,108,153,51
118,108,153,102
118,108,153,153
118,108,153,204
118,108,153,255
118,108,204,0
118,108,204,51
118,108,204,102
118,108,204,153
118,108,204,204
118,108,204,255
118,108,255,0
118,108,255,51
118,108,255,102
118,108,255,153
118,108,255,204
118,108,255,255
118,120,0,0
118,120,0,51
118,120,0,102
118,120,0,153
118,120,0,204
118,120,51,0
118,120,51,51
118,120,51,102
118,120,51,153
118,120,51,204
118,120,102,0
118,120,102,51
118,120,102,102
118,120,102,153
118,120,102,204
118,120,153,0
118,120,153,51
118,120,153,102
118,120,153,153
118,120,153,204
118,120,204,0
118,120,204,51
118,120,204,102
118,120,204,153
118,120,204,204
118,120,255,0
118,120,255,51
118,120,255,102
118,120,255,153
95,1,0,0
95,1,0,51
95,1,0,102
95,1,0,153
95,1,51,0
95,1,51,51
95,1,51,102
95,1,51,153
95,1,102,0
95,1,102,51
95,1,102,102
95,1,102,153
95,1,153,0
95,1,153,51
95,1,153,102
95,1,153,153
95,1,204,0
95,1,204,51
95,1,204,102
95,1,204,153
95,1,255,0
95,1,255,51
95,1,255,102
95,27,0,0
95,27,0,51
95,27,0,102
95,27,0,153
95,27,51,0
95,27,51,51
95,27,51,102
95,27,51,153
95,27,102,0
95,27,102,51
95,27,102,102
95,27,102,153
95,27,153,0
95,27,153,51
95,27,153,102
95,27,153,153
95,27,204,0
95,27,204,51
95,27,204,102
95,27,204,153
95,27,255,0
95,27,255,51
95,27,255,102
95,53,0,0
95,53,0,51
95,53,0,102
95,53,0,153
95,53,51,0
95,53,51,51
95,53,51,102
95,53,51,153
95,53,102,0
95,53,102,51
95,53,102,102
95,53,102,153
95,53,153,0
95,53,153,51
95,53,153,102
95,53,153,153
95,53,204,0
95,53,204,51
95,53,204,102
95,53,204,153
95,53,255,0
95,53,255,51
95,53,255,102
95,53,255,153
95,79,0,0
95,79,0,51
95,79,0,102
95,79,0,153
95,79,0,204
95,79,51,0
95,79,51,51
95,79,51,102
95,79,51,153
95,79,51,204
95,79,102,0
95,79,102,51
95,79,102,102
95,79,102,153
95,79,102,204
95,79,153,0
95,79,153,51
95,79,153,102
95,79,153,153
95,79,153,204
95,79,204,0
95,79,204,51
95,79,204,102
95,79,204,153
95,79,255,0
95,79,255,51
95,79,255,102
95,79,255,153
95,105,0,0
95,105,0,51
95,105,0,102
95,105,0,153
95,105,0,204
95,105,0,255
95,105,51,0
95,105,51,51
95,105,51,102
95,105,51,153
95,105,51,204
95,105,51,255
95,105,102,0
95,105,102,51
95,105,102,102
95,105,102,153
95,105,102,204
95,105,102,255
95,105,153,0
95,105,153,51
95,105,153,102
95,105,153,153
95,105,153,204
95,105,153,255
95,105,204,0
95,105,204,51
95,105,204,102
95,105,204,153
95,105,255,0
95,105,255,51
95,105,255,102
95,105,255,153
95,131,0,0
95,131,0,51
95,131,0,102
95,131,0,153
95,131,0,204
95,131,0,255
95,131,51,0
95,131,51,51
95,131,51,102
95,131,51,153
95,131,51,204
95,131,51,255
95,131,102,0
95,131,102,51
95,131,102,102
95,131,102,153
95,131,102,204
95,131,102,255
95,131,153,0
95,131,153,51
95,131,153,102
95,131,153,153
95,131,153,204
95,131,153,255
95,131,204,0
95,131,204,51
95,131,204,102
95,131,204,153
95,131,204,204
95,131,255,0
95,131,255,51
95,131,255,102
95,131,255,153
95,157,0,0
95,157,0,51
95,157,0,102
95,157,0,153
95,157,0,204
95,157,0,255
95,157,51,0
95,157,51,51
95,157,51,102
95,157,51,153
95,157,51,204
95,157,51,255
95,157,102,0
95,157,102,51
95,157,102,102
95,157,102,153
95,157,102,204
95,157,102,255
95,157,153,0
95,157,153,51
95,157,153,102
95,157,153,153
95,157,153,204
95,157,153,255
95,157,204,0
95,157,204,51
95,157,204,102
95,157,204,153
95,157,204,204
95,157,204,255
95,157,255,0
95,157,255,51
95,157,255,102
95,157,255,153
95,183,0,0
95,183,0,51
95,183,0,102
95,183,0,153
95,183,0,204
95,183,0,255
95,183,51,0
95,183,51,51
95,183,51,102
95,183,51,153
95,183,51,204
95,183,51,255
95,183,102,0
95,183,102,51
95,183,102,102
95,183,102,153
95,183,102,204
95,183,102,255
95,183,153,0
95,183,153,51
95,183,153,102
95,183,153,153
95,183,153,204
95,183,153,255
95,183,204,0
95,183,204,51
95,183,204,102
95,183,204,153
95,183,204,204
95,183,204,255
95,183,255,0
95,183,255,51
95,183,255,102
95,183,255,153
95,183,255,204
95,209,0,0
95,209,0,51
95,209,0,102
95,209,0,153
95,209,0,204
95,209,0,255
95,209,51,0
95,209,51,51
95,209,51,102
95,209,51,153
95,209,51,204
95,209,51,255
95,209,102,0
95,209,102,51
95,209,102,102
95,209,102,153
95,209,102,204
95,209,102,255
95,209,153,0
95,209,153,51
95,209,153,102
95,209,153,153
95,209,153,204
95,209,153,255
95,209,204,0
95,209,204,51
95,209,204,102
95,209,204,153
95,209,204,204
95,209,204,255
95,209,255,0
95,209,255,51
95,209,255,102
95,209,255,153
95,209,255,204
95,235,0,0
95,235,0,51
95,235,0,102
95,235,0,153
95,235,0,204
95,235,0,255
95,235,51,0
95,235,51,51
95,235,51,102
95,235,51,153
95,235,51,204
95,235,51,255
95,235,102,0
95,235,102,51
95,235,102,102
95,235,102,153
95,235,102,204
95,235,102,255
95,235,153,0
95,235,153,51
95,235,153,102
95,235,153,153
95,235,153,204
95,235,153,255
95,235,204,0
95,235,204,51
95,235,204,102
95,235,204,153
95,235,204,204
95,235,204,255
95,235,255,0
95,235,255,51
95,235,255,102
95,235,255,153
95,235,255,204
95,235,255,255
95,261,0,0
95,261,0,51
95,261,0,102
95,261,0,153
95,261,0,204
95,261,51,0
95,261,51,51
95,261,51,102
95,261,51,153
95,261,51,204
95,261,102,0
95,261,102,51
95,261,102,102
95,261,102,153
95,261,102,204
95,261,153,0
95,261,153,51
95,261,153,102
95,261,153,153
95,261,153,204
95,261,204,0
95,261,204,51
95,261,204,102
95,261,204,153
95,261,204,204
95,261,255,0
95,261,255,51
95,261,255,102
95,261,255,153
84,3,0,0
84,3,0,51
84,3,51,0
84,3,51,51
84,3,102,0
84,3,102,51
84,3,153,0
84,3,153,51
84,3,204,0
84,3,204,51
84,3,255,0
84,3,255,51
84,28,0,0
84,28,0,51
84,28,0,102
84,28,51,0
84,28,51,51
84,28,51,102
84,28,102,0
84,28,102,51
84,28,102,102
84,28,153,0
84,28,153,51
84,28,153,102
84,28,204,0
84,28,204,51
84,28,204,102
84,28,255,0
84,28,255,51
84,28,255,102
84,53,0,0
84,53,0,51
84,53,0,102
84,53,51,0
84,53,51,51
84,53,51,102
84,53,102,0
84,53,102,51
84,53,102,102
84,53,153,0
84,53,153,51
84,53,153,102
84,53,204,0
84,53,204,51
84,53,204,102
84,53,255,0
84,53,255,51
84,53,255,102
84,78,0,0
84,78,0,51
84,78,0,102
84,78,0,153
84,78,51,0
84,78,51,51
84,78,51,102
84,78,51,153
84,78,102,0
84,78,102,51
84,78,102,102
84,78,102,153
84,78,153,0
84,78,153,51
84,78,153,102
84,78,153,153
84,78,204,0
84,78,204,51
84,78,204,102
84,78,204,153
84,78,255,0
84,78,255,51
84,78,255,102
84,78,255,153
84,103,0,0
84,103,0,51
84,103,0,102
84,103,0,153
84,103,51,0
84,103,51,51
84,103,51,102
84,103,51,153
84,103,102,0
84,103,102,51
84,103,102,102
84,103,102,153
84,103,153,0
84,103,153,51
84,103,153,102
84,103,153,153
84,103,204,0
84,103,204,51
84,103,204,102
84,103,204,153
84,103,255,0
84,103,255,51
84,103,255,102
84,103,255,153
84,128,0,0
84,128,0,51
84,128,0,102
84,128,0,153
84,128,0,204
84,128,0,255
84,128,51,0
84,128,51,51
84,128,51,102
84,128,51,153
84,128,51,204
84,128,51,255
84,128,102,0
84,128,102,51
84,128,102,102
84,128,102,153
84,128,102,204
84,128,102,255
84,128,153,0
84,128,153,51
84,128,153,102
84,128,153,153
84,128,153,204
84,128,153,255
84,128,204,0
84,128,204,51
84,128,204,102
84,128,204,153
84,128,204,204
84,128,204,255
84,128,255,0
84,128,255,51
84,128,255,102
84,128,255,153
84,128,255,204
84,153,0,0
84,153,0,51
84,153,0,102
84,153,0,153
84,153,0,204
84,153,0,255
84,153,51,0
84,153,51,51
84,153,51,102
84,153,51,153
84,153,51,204
84,153,51,255
84,153,102,0
84,153,102,51
84,153,102,102
84,153,102,153
84,153,102,204
84,153,102,255
84,153,153,0
84,153,153,51
84,153,153,102
84,153,153,153
84,153,153,204
84,153,153,255
84,153,204,0
84,153,204,51
84,153,204,102
84,153,204,153
84,153,204,204
84,153,204,255
84,153,255,0
84,153,255,51
84,153,255,102
84,153,255,153
84,153,255,204
84,178,0,0
84,178,0,51
84,178,0,102
84,178,0,153
84,178,0,204
84,178,0,255
84,178,51,0
84,178,51,51
84,178,51,102
84,178,51,153
84,178,51,204
84,178,51,255
84,178,102,0
84,178,102,51
84,178,102,102
84,178,102,153
84,178,102,204
84,178,102,255
84,178,153,0
84,178,153,51
84,178,153,102
84,178,153,153
84,178,153,204
84,178,153,255
84,178,204,0
84,178,204,51
84,178,204,102
84,178,204,153
84,178,204,204
84,178,204,255
84,178,255,0
84,178,255,51
84,178,255,102
84,178,255,153
84,178,255,204
84,203,0,0
84,203,0,51
84,203,0,102
84,203,0,153
84,203,0,204
84,203,0,255
84,203,51,0
84,203,51,51
84,203,51,102
84,203,51,153
84,203,51,204
84,203,51,255
84,203,102,0
84,203,102,51
84,203,102,102
84,203,102,153
84,203,102,204
84,203,102,255
84,203,153,0
84,203,153,51
84,203,153,102
84,203,153,153
84,203,153,204
84,203,153,255
84,203,204,0
84,203,204,51
84,203,204,102
84,203,204,153
84,203,204,204
84,203,204,255
84,203,255,0
84,203,255,51
84,203,255,102
84,203,255,153
84,203,255,204
84,228,0,0
84,228,0,51
84,228,0,102
84,228,0,153
84,228,0,204
84,228,51,0
84,228,51,51
84,228,51,102
84,228,51,153
84,228,51,204
84,228,102,0
84,228,102,51
84,228,102,102
84,228,102,153
84,228,102,204
84,228,153,0
84,228,153,51
84,228,153,102
84,228,153,153
84,228,153,204
84,228,204,0
84,228,204,51
84,228,204,102
84,228,204,153
84,228,204,204
84,228,255,0
84,228,255,51
84,228,255,102
84,228,255,153
84,253,0,0
84,253,0,51
84,253,0,102
84,253,0,153
84,253,51,0
84,253,51,51
84,253,51,102
84,253,51,153
84,253,102,0
84,253,102,51
84,253,102,102
84,253,102,153
84,253,153,0
84,253,153,51
84,253,153,102
84,253,153,153
84,253,204,0
84,253,204,51
84,253,204,102
84,253,204,153
84,253,255,0
84,253,255,51
84,253,255,102
84,253,255,153
58,1,0,0
58,1,0,51
58,1,0,102
58,1,51,0
58,1,51,51
58,1,51,102
58,1,102,0
58,1,102,51
58,1,102,102
58,1,153,0
58,1,153,51
58,1,153,102
58,1,204,0
58,1,204,51
58,1,204,102
58,1,255,0
58,1,255,51
58,1,255,102
58,9,0,0
58,9,0,51
58,9,0,102
58,9,51,0
58,9,51,51
58,9,51,102
58,9,102,0
58,9,102,51
58,9,102,102
58,9,153,0
58,9,153,51
58,9,153,102
58,9,204,0
58,9,204,51
58,9,204,102
58,9,255,0
58,9,255,51
58,9,255,102
58,17,0,0
58,17,0,51
58,17,0,102
58,17,0,153
58,17,51,0
58,17,51,51
58,17,51,102
58,17,51,153
58,17,102,0
58,17,102,51
58,17,102,102
58,17,102,153
58,17,153,0
58,17,153,51
58,17,153,102
58,17,153,153
58,17,204,0
58,17,204,51
58,17,204,102
58,17,255,0
58,17,255,51
58,17,255,102
58,25,0,0
58,25,0,51
58,25,0,102
58,25,0,153
58,25,51,0
58,25,51,51
58,25,51,102
58,25,51,153
58,25,102,0
58,25,102,51
58,25,102,102
58,25,102,153
58,25,153,0
58,25,153,51
58,25,153,102
58,25,153,153
58,25,204,0
58,25,204,51
58,25,204,102
58,25,204,153
58,25,255,0
58,25,255,51
58,25,255,102
58,25,255,153
58,33,0,0
58,33,0,51
58,33,0,102
58,33,0,153
58,33,0,204
58,33,0,255
58,33,51,0
58,33,51,51
58,33,51,102
58,33,51,153
58,33,51,204
58,33,51,255
58,33,102,0
58,33,102,51
58,33,102,102
58,33,102,153
58,33,102,204
58,33,102,255
58,33,153,0
58,33,153,51
58,33,153,102
58,33,153,153
58,33,153,204
58,33,153,255
58,33,204,0
58,33,204,51
58,33,204,102
58,33,204,153
58,33,255,0
58,33,255,51
58,33,255,102
58,33,255,153
58,41,0,0
58,41,0,51
58,41,0,102
58,41,0,153
58,41,0,204
58,41,0,255
58,41,51,0
58,41,51,51
58,41,51,102
58,41,51,153
58,41,51,204
58,41,51,255
58,41,102,0
58,41,102,51
58,41,102,102
58,41,102,153
58,41,102,204
58,41,102,255
58,41,153,0
58,41,153,51
58,41,153,102
58,41,153,153
58,41,153,204
58,41,153,255
58,41,204,0
58,41,204,51
58,41,204,102
58,41,204,153
58,41,204,204
58,41,204,255
58,41,255,0
58,41,255,51
58,41,255,102
58,41,255,153
58,41,255,204
58,49,0,0
58,49,0,51
58,49,0,102
58,49,0,153
58,49,0,204
58,49,0,255
58,49,51,0
58,49,51,51
58,49,51,102
58,49,51,153
58,49,51,204
58,49,51,255
58,49,102,0
58,49,102,51
58,49,102,102
58,49,102,153
58,49,102,204
58,49,102,255
58,49,153,0
58,49,153,51
58,49,153,102
58,49,153,153
58,49,153,204
58,49,153,255
58,49,204,0
58,49,204,51
58,49,204,102
58,49,204,153
58,49,204,204
58,49,204,255
58,49,255,0
58,49,255,51
58,49,255,102
58,49,255,153
58,49,255,204
58,49,255,255
58,57,0,0
58,57,0,51
58,57,0,102
58,57,0,153
58,57,0,204
58,57,0,255
58,57,51,0
58,57,51,51
58,57,51,102
58,57,51,153
58,57,51,204
58,57,51,255
58,57,102,0
58,57,102,51
58,57,102,102
58,57,102,153
58,57,102,204
58,57,102,255
58,57,153,0
58,57,153,51
58,57,153,102
58,57,153,153
58,57,153,204
58,57,153,255
58,57,204,0
58,57,204,51
58,57,204,102
58,57,204,153
58,57,204,204
58,57,204,255
58,57,255,0
58,57,255,51
58,57,255,102
58,57,255,153
58,57,255,204
58,57,255,255
58,65,0,0
58,65,0,51
58,65,0,102
58,65,0,153
58,65,0,204
58,65,0,255
58,65,51,0
58,65,51,51
58,65,51,102
58,65,51,153
58,65,51,204
58,65,51,255
58,65,102,0
58,65,102,51
58,65,102,102
58,65,102,153
58,65,102,204
58,65,102,255
58,65,153,0
58,65,153,51
58,65,153,102
58,65,153,153
58,65,153,204
58,65,153,255
58,65,204,0
58,65,204,51
58,65,204,102
58,65,204,153
58,65,204,204
58,65,204,255
58,65,255,0
58,65,255,51
58,65,255,102
58,65,255,153
58,65,255,204
58,65,255,255
58,73,0,0
58,73,0,51
58,73,0,102
58,73,0,153
58,73,0,204
58,73,0,255
58,73,51,0
58,73,51,51
58,73,51,102
58,73,51,153
58,73,51,204
58,73,51,255
58,73,102,0
58,73,102,51
58,73,102,102
58,73,102,153
58,73,102,204
58,73,102,255
58,73,153,0
58,73,153,51
58,73,153,102
58,73,153,153
58,73,153,204
58,73,153,255
58,73,204,0
58,73,204,51
58,73,204,102
58,73,204,153
58,73,204,204
58,73,204,255
58,73,255,0
58,73,255,51
58,73,255,102
58,73,255,153
58,73,255,204
58,73,255,255
58,81,0,0
58,81,0,51
58,81,0,102
58,81,0,153
58,81,0,204
58,81,0,255
58,81,51,0
58,81,51,51
58,81,51,102
58,81,51,153
58,81,51,204
58,81,51,255
58,81,102,0
58,81,102,51
58,81,102,102
58,81,102,153
58,81,102,204
58,81,102,255
58,81,153,0
58,81,153,51
58,81,153,102
58,81,153,153
58,81,153,204
58,81,153,255
58,81,204,0
58,81,204,51
58,81,204,102
58,81,204,153
58,81,204,204
58,81,204,255
58,81,255,0
58,81,255,51
58,81,255,102
58,81,255,153
58,81,255,204
58,81,255,255
58,89,0,0
58,89,0,51
58,89,0,102
58,89,0,153
58,89,0,204
58,89,51,0
58,89,51,51
58,89,51,102
58,89,51,153
58,89,51,204
58,89,102,0
58,89,102,51
58,89,102,102
58,89,102,153
58,89,102,204
58,89,153,0
58,89,153,51
58,89,153,102
58,89,153,153
58,89,153,204
58,89,204,0
58,89,204,51
58,89,204,102
58,89,204,153
58,89,204,204
58,89,255,0
58,89,255,51
58,89,255,102
58,89,255,153
58,89,255,204
74,0,0,51
74,0,0,102
74,0,0,153
74,0,0,204
74,0,0,255
74,0,51,0
74,0,51,51
74,0,51,102
74,0,51,153
74,0,51,204
74,0,51,255
74,0,102,0
74,0,102,51
74,0,102,102
74,0,102,153
74,0,102,204
74,0,102,255
74,0,153,0
74,0,153,51
74,0,153,102
74,0,153,153
74,0,153,204
74,0,153,255
74,0,204,0
74,0,204,51
74,0,204,102
74,0,204,153
74,0,204,204
74,0,204,255
74,0,255,0
74,0,255,51
74,0,255,102
74,0,255,153
74,0,255,204
74,0,255,255
74,3,0,0
74,3,0,51
74,3,0,102
74,3,0,153
74,3,0,204
74,3,0,255
74,3,51,0
74,3,51,51
74,3,51,102
74,3,51,153
74,3,51,204
74,3,51,255
74,3,102,0
74,3,102,51
74,3,102,102
74,3,102,153
74,3,102,204
74,3,102,255
74,3,153,0
74,3,153,51
74,3,153,102
74,3,153,153
74,3,153,204
74,3,153,255
74,3,204,0
74,3,204,51
74,3,204,102
74,3,204,153
74,3,204,204
74,3,204,255
74,3,255,0
74,3,255,51
74,3,255,102
74,3,255,153
74,3,255,204
74,3,255,255
74,6,0,0
74,6,0,51
74,6,0,102
74,6,0,153
74,6,0,204
74,6,0,255
74,6,51,0
74,6,51,51
74,6,51,102
74,6,51,153
74,6,51,204
74,6,51,255
74,6,102,0
74,6,102,51
74,6,102,102
74,6,102,153
74,6,102,204
74,6,102,255
74,6,153,0
74,6,153,51
74,6,153,102
74,6,153,153
74,6,153,204
74,6,153,255
74,6,204,0
74,6,204,51
74,6,204,102
74,6,204,153
74,6,204,204
74,6,204,255
74,6,255,0
74,6,255,51
74,6,255,102
74,6,255,153
74,6,255,204
74,6,255,255
74,9,0,0
74,9,0,51
74,9,0,102
74,9,0,153
74,9,0,204
74,9,0,255
74,9,51,0
74,9,51,51
74,9,51,102
74,9,51,153
74,9,51,204
74,9,51,255
74,9,102,0
74,9,102,51
74,9,102,102
74,9,102,153
74,9,102,204
74,9,102,255
74,9,153,0
74,9,153,51
74,9,153,102
74,9,153,153
74,9,153,204
74,9,153,255
74,9,204,0
74,9,204,51
74,9,204,102
74,9,204,153
74,9,204,204
74,9,204,255
74,9,255,0
74,9,255,51
74,9,255,102
74,9,255,153
74,9,255,204
74,9,255,255
74,12,0,0
74,12,0,51
74,12,0,102
74,12,0,153
74,12,0,204
74,12,0,255
74,12,51,0
74,12,51,51
74,12,51,102
74,12,51,153
74,12,51,204
74,12,51,255
74,12,102,0
74,12,102,51
74,12,102,102
74,12,102,153
74,12,102,204
74,12,102,255
74,12,153,0
74,12,153,51
74,12,153,102
74,12,153,153
74,12,153,204
74,12,153,255
74,12,204,0
74,12,204,51
74,12,204,102
74,12,204,153
74,12,204,204
74,12,204,255
74,12,255,0
74,12,255,51
74,12,255,102
74,12,255,153
74,12,255,204
74,12,255,255
74,15,0,0
74,15,0,51
74,15,0,102
74,15,0,153
74,15,0,204
74,15,0,255
74,15,51,0
74,15,51,51
74,15,51,102
74,15,51,153
74,15,51,204
74,15,51,255
74,15,102,0
74,15,102,51
74,15,102,102
74,15,102,153
74,15,102,204
74,15,102,255
74,15,153,0
74,15,153,51
74,15,153,102
74,15,153,153
74,15,153,204
74,15,153,255
74,15,204,0
74,15,204,51
74,15,204,102
74,15,204,153
74,15,204,204
74,15,204,255
74,15,255,0
74,15,255,51
74,15,255,102
74,15,255,153
74,15,255,204
74,15,255,255
74,18,0,0
74,18,0,51
74,18,0,102
74,18,0,153
74,18,0,204
74,18,0,255
74,18,51,0
74,18,51,51
74,18,51,102
74,18,51,153
74,18,51,204
74,18,51,255
74,18,102,0
74,18,102,51
74,18,102,102
74,18,102,153
74,18,102,204
74,18,102,255
74,18,153,0
74,18,153,51
74,18,153,102
74,18,153,153
74,18,153,204
74,18,153,255
74,18,204,0
74,18,204,51
74,18,204,102
74,18,204,153
74,18,204,204
74,18,204,255
74,18,255,0
74,18,255,51
74,18,255,102
74,18,255,153
74,18,255,204
74,18,255,255
74,21,0,0
74,21,0,51
74,21,0,102
74,21,0,153
74,21,0,204
74,21,0,255
74,21,51,0
74,21,51,51
74,21,51,102
74,21,51,153
74,21,51,204
74,21,51,255
74,21,102,0
74,21,102,51
74,21,102,102
74,21,102,153
74,21,102,204
74,21,102,255
74,21,153,0
74,21,153,51
74,21,153,102
74,21,153,153
74,21,153,204
74,21,153,255
74,21,204,0
74,21,204,51
74,21,204,102
74,21,204,153
74,21,204,204
74,21,204,255
74,21,255,0
74,21,255,51
74,21,255,102
74,21,255,153
74,21,255,204
74,21,255,255
74,24,0,51
74,24,0,102
74,24,0,153
74,24,0,204
74,24,0,255
74,24,51,51
74,24,51,102
74,24,51,153
74,24,51,204
74,24,51,255
74,24,102,0
74,24,102,51
74,24,102,102
74,24,102,153
74,24,102,204
74,24,102,255
74,24,153,0
74,24,153,51
74,24,153,102
74,24,153,153
74,24,153,204
74,24,153,255
74,24,204,0
74,24,204,51
74,24,204,102
74,24,204,153
74,24,204,204
74,24,204,255
74,24,255,0
74,24,255,51
74,24,255,102
74,24,255,153
74,24,255,204
74,24,255,255
74,27,0,51
74,27,0,102
74,27,0,153
74,27,0,204
74,27,0,255
74,27,51,51
74,27,51,102
74,27,51,153
74,27,51,204
74,27,51,255
74,27,102,51
74,27,102,102
74,27,102,153
74,27,102,204
74,27,102,255
74,27,153,51
74,27,153,102
74,27,153,153
74,27,153,204
74,27,153,255
74,27,204,51
74,27,204,102
74,27,204,153
74,27,204,204
74,27,204,255
74,27,255,51
74,27,255,102
74,27,255,153
74,27,255,204
74,27,255,255
74,30,0,51
74,30,0,102
74,30,0,153
74,30,0,204
74,30,0,255
74,30,51,51
74,30,51,102
74,30,51,153
74,30,51,204
74,30,51,255
74,30,102,51
74,30,102,102
74,30,102,153
74,30,102,204
74,30,102,255
74,30,153,51
74,30,153,102
74,30,153,153
74,30,153,204
74,30,153,255
74,30,204,51
74,30,204,102
74,30,204,153
74,30,204,204
74,30,204,255
74,30,255,51
74,30,255,102
74,30,255,153
74,30,255,204
74,30,255,255
74,33,0,102
74,33,0,153
74,33,0,204
74,33,0,255
74,33,51,102
74,33,51,153
74,33,51,204
74,33,51,255
74,33,102,102
74,33,102,153
74,33,102,204
74,33,102,255
74,33,153,102
74,33,153,153
74,33,153,204
74,33,153,255
74,33,204,102
74,33,204,153
74,33,204,204
74,33,204,255
74,33,255,102
74,33,255,153
74,33,255,204
74,33,255,255
74,36,0,102
74,36,0,153
74,36,0,204
74,36,0,255
74,36,51,102
74,36,51,153
74,36,51,204
74,36,51,255
74,36,102,102
74,36,102,153
74,36,102,204
74,36,102,255
74,36,153,102
74,36,153,153
74,36,153,204
74,36,153,255
74,36,204,102
74,36,204,153
74,36,204,204
74,36,204,255
74,36,255,102
74,36,255,153
74,36,255,204
74,36,255,255
74,39,0,102
74,39,0,153
74,39,0,204
74,39,0,255
74,39,51,102
74,39,51,153
74,39,51,204
74,39,51,255
74,39,102,102
74,39,102,153
74,39,102,204
74,39,102,255
74,39,153,102
74,39,153,153
74,39,153,204
74,39,153,255
74,39,204,102
74,39,204,153
74,39,204,204
74,39,204,255
74,39,255,153
74,39,255,204
74,39,255,255
77,4,0,102
77,4,0,153
77,4,0,204
77,4,0,255
77,4,51,102
77,4,51,153
77,4,51,204
77,4,51,255
77,4,102,102
77,4,102,153
77,4,102,204
77,4,102,255
77,4,153,102
77,4,153,153
77,4,153,204
77,4,153,255
77,4,204,102
77,4,204,153
77,4,204,204
77,4,204,255
77,4,255,153
77,4,255,204
77,4,255,255
77,6,0,102
77,6,0,153
77,6,0,204
77,6,0,255
77,6,51,102
77,6,51,153
77,6,51,204
77,6,51,255
77,6,102,102
77,6,102,153
77,6,102,204
77,6,102,255
77,6,153,102
77,6,153,153
77,6,153,204
77,6,153,255
77,6,204,102
77,6,204,153
77,6,204,204
77,6,204,255
77,6,255,102
77,6,255,153
77,6,255,204
77,6,255,255
77,8,0,102
77,8,0,153
77,8,0,204
77,8,0,255
77,8,51,102
77,8,51,153
77,8,51,204
77,8,51,255
77,8,102,102
77,8,102,153
77,8,102,204
77,8,102,255
77,8,153,51
77,8,153,102
77,8,153,153
77,8,153,204
77,8,153,255
77,8,204,51
77,8,204,102
77,8,204,153
77,8,204,204
77,8,204,255
77,8,255,51
77,8,255,102
77,8,255,153
77,8,255,204
77,8,255,255
77,10,0,51
77,10,0,102
77,10,0,153
77,10,0,204
77,10,0,255
77,10,51,51
77,10,51,102
77,10,51,153
77,10,51,204
77,10,51,255
77,10,102,51
77,10,102,102
